case_id,method,method_used_mode,ratio,estimated_ratio,profile_kind,weakness,estimated_weakness,task_family,noise_level,drift_mode,confidence,seed,initial_error,final_error,success,steps,path_length,mean_tracking_error,saturations,effort,mean_margin,branch_switches,regret_error,family,condition,calibration_budget,calibration_bias
1472,scmp_estimated,scmp_estimated,4.0,3.074385417318688,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,788456022,0.47146053308056307,0.0447326306564238,1.0,20.0,0.4267279024241392,3.2843895545246004e-17,0.0,10.849862309731261,0.3888512208363759,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1472,adaptive_scmp,adaptive_scmp,4.0,3.074385417318688,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1177241705,0.7363955701688681,0.04013616075928578,1.0,39.0,0.7362050602917083,0.11831786189338384,26.0,32.90839493258526,0.19461165268092342,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1472,guarded_scmp,guarded_scmp,4.0,3.074385417318688,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1248985563,0.708927476840444,0.04201603009113536,1.0,28.0,0.6669114467493087,3.05076029415436e-17,0.0,8.699234793910259,0.5593773335037693,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1472,robust_scmp,robust_scmp,4.0,3.074385417318688,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,253974904,0.5986634324411473,0.04373337441064807,1.0,22.0,0.5553628644057635,0.03399812955684451,0.0,10.749157453465685,0.34960130000182393,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,mean_gain,mean_gain,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,897842489,0.4791150213872223,0.04408519984427697,1.0,37.0,0.4651848949117862,0.22121401043734598,23.0,38.616962198941486,0.1981849435503336,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,symmetric_derating,symmetric_derating,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1462892291,0.4987510268172641,0.06651687685324575,0.0,58.0,0.44076895447377373,0.2204770670502898,93.0,96.6671383425758,0.0,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,signed_fixed,signed_fixed,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,359422028,0.5624039605067434,0.04405217474468024,1.0,23.0,0.518351785762063,3.0117118874312976e-17,0.0,4.32555880127012,0.6670355345220329,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,scmp_true,scmp_true,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,644862938,0.6220430936724292,0.043421692260068895,1.0,25.0,0.5786214014123603,1.9983926936966684e-17,0.0,7.4833791955972435,0.5407884970242138,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,scmp_estimated,scmp_estimated,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1128166408,0.7025080590991688,0.040869109383353856,1.0,28.0,0.6616389497158148,3.953914443227568e-17,0.0,15.424126340470897,0.34486733664971136,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,adaptive_scmp,adaptive_scmp,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1448785363,0.5285039207550395,0.043638381148698266,1.0,22.0,0.48486553960634127,3.1257114086290964e-17,0.0,7.214381145939243,0.48474505000422924,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,guarded_scmp,guarded_scmp,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1425858866,0.40133043854213013,0.0445814918624292,1.0,18.0,0.3568827818706038,0.0042086221980809765,0.0,4.195536609424436,0.5766151510567187,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1473,robust_scmp,robust_scmp,4.0,3.05394114885389,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,46261373,0.704749313319988,0.30472098275590126,0.0,58.0,0.43335297208741597,0.3306443672558334,58.0,62.85619460299993,0.0,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,mean_gain,mean_gain,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,10484209,0.49165073525255426,0.040125941692689716,1.0,14.0,0.45152479355986447,0.14251785893020624,0.0,8.205731695308,0.3512610297956898,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,symmetric_derating,symmetric_derating,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,675307525,0.4501599673040523,0.0426899276603918,1.0,38.0,0.4334713235549826,0.16841777266759897,32.0,35.99713317645433,0.04014082201464579,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,signed_fixed,signed_fixed,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,174067515,0.39901990851837393,0.04307594378006178,1.0,18.0,0.3559439647383122,3.4297627526811305e-17,0.0,4.824339020600939,0.6357108285770074,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,scmp_true,scmp_true,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1371493597,0.7449321087598271,0.04429080955841759,1.0,43.0,0.7046182642806759,0.12188090441909938,0.0,42.603777783970166,0.030605267000305147,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,scmp_estimated,scmp_estimated,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1050456201,0.660299850328817,0.04089634092978578,1.0,34.0,0.6325900389356354,0.055132463675395406,21.0,30.64998086806819,0.11430107045324917,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,adaptive_scmp,adaptive_scmp,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1387441673,0.6835851465662399,0.041078334280106515,1.0,47.0,0.6710341688548491,0.10947181952101866,47.0,57.901565236700414,0.051229768903428986,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,guarded_scmp,guarded_scmp,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,11327129,0.38710222294492225,0.04149227089462115,1.0,18.0,0.3456380141602724,0.002839104059469525,0.0,3.846089916157276,0.5838825709342965,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1474,robust_scmp,robust_scmp,4.0,3.1057900353080914,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,619917010,0.5416352561883966,0.04416046310781795,1.0,20.0,0.4974747930805787,0.03307678145482567,0.0,7.079664898273041,0.5923537578471091,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,mean_gain,mean_gain,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,963065206,0.630357185921957,0.06502615831356082,0.0,58.0,0.6083583161523757,0.219327848679567,37.0,50.09691821102232,0.1104864886914342,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,symmetric_derating,symmetric_derating,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1838905449,0.5607649384076667,0.040572150933671926,1.0,58.0,0.6698861545598287,0.22340046866164578,18.0,21.962456766628524,0.6618118377525544,6.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,signed_fixed,signed_fixed,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,185341325,0.43630225391433813,0.05515558641500306,1.0,58.0,0.45369279087417475,0.2632739848071621,67.0,76.8252721021802,0.008439815415889328,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,scmp_true,scmp_true,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1290152269,0.5114093217914658,0.040584186775822775,1.0,22.0,0.4708251350156431,7.200183355076899e-18,0.0,5.427894360557777,0.6171445569929606,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,scmp_estimated,scmp_estimated,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1919693622,0.6121556741052001,0.04416515747714532,1.0,30.0,0.5742822615714251,0.05079483979251864,15.0,25.283618179497825,0.15157834839113374,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,adaptive_scmp,adaptive_scmp,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1117631221,0.46675921348659327,0.04144575964164448,1.0,48.0,0.45055933615056964,0.20901647437462012,40.0,44.4556103563181,0.05117424457905697,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,guarded_scmp,guarded_scmp,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1499311942,0.4339629635775567,0.04367608696457261,1.0,19.0,0.3902868766129841,2.4407126700069735e-17,0.0,4.0132535853173215,0.596509431440647,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1475,robust_scmp,robust_scmp,4.0,3.0335415180276684,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1238490902,0.5370974835813609,0.043638875322573836,1.0,47.0,0.4989109710301514,0.2019161251940311,40.0,43.337092737908726,0.05177445060715379,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,mean_gain,mean_gain,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1857300659,0.5843009708673949,0.04032798591614532,1.0,16.0,0.5439816538839185,0.14876989643999833,0.0,9.277021061658697,0.3340129046436094,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,symmetric_derating,symmetric_derating,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,920091122,0.3916034758750284,0.04222965617786174,1.0,37.0,0.36487694250439456,0.19864980861306655,38.0,39.678703957970264,0.3678169299110796,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,signed_fixed,signed_fixed,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,716988873,0.6155100220117684,0.0431911203709612,1.0,25.0,0.5725108021655158,0.00518837652324669,0.0,8.542047857259732,0.5001062480835293,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,scmp_true,scmp_true,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,701897154,0.7584754977811994,0.32107395857448495,0.0,58.0,0.48130368207205626,0.3243399989951783,0.0,63.307457659679194,0.0,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,scmp_estimated,scmp_estimated,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1828996892,0.48235857482398425,0.04405046407348031,1.0,41.0,0.4405075786785362,0.1833105666052852,31.0,35.48346094189252,0.08969758187106805,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,adaptive_scmp,adaptive_scmp,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,936726764,0.6812867070332385,0.044108399559692854,1.0,55.0,0.6736488101027539,0.16416752967853732,48.0,56.09074664365356,0.025961918580829475,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,guarded_scmp,guarded_scmp,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,359469429,0.6336473951682045,0.039852033628510405,1.0,26.0,0.5937953615396943,2.1461573934944503e-17,0.0,7.803131134311319,0.5987596378244613,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1476,robust_scmp,robust_scmp,4.0,3.0413457423146344,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1128923292,0.7322492819952384,0.044998752911808736,1.0,29.0,0.6953118896845993,0.05087178034442773,11.0,28.477235921202283,0.16142364353208194,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,mean_gain,mean_gain,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1566108967,0.4257851731374191,0.04458757426278263,1.0,13.0,0.38360263377000875,0.1120004670202097,0.0,5.151534638981454,0.4286175061208994,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,symmetric_derating,symmetric_derating,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,672973972,0.5172407028649997,0.061833202867243225,0.0,58.0,0.47075267306565993,0.20643415487996572,74.0,77.75829977010814,0.0,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,signed_fixed,signed_fixed,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1124952091,0.38203174111818694,0.040834206443939855,1.0,40.0,0.351878530101497,0.19422967228610138,37.0,45.646283558956675,0.07231478792125796,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,scmp_true,scmp_true,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,62521084,0.6564331767768573,0.04392303910333962,1.0,26.0,0.6125101376735179,3.082152591078451e-17,0.0,8.904767299755989,0.5839671324331979,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,scmp_estimated,scmp_estimated,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,945560754,0.5727488257085325,0.33846159209991256,0.0,58.0,0.2349999999999999,0.2955247686619518,116.0,116.0,0.0,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,adaptive_scmp,adaptive_scmp,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,219247785,0.5999034215821525,0.03951192467573069,1.0,25.0,0.5603914969064215,3.15691580925325e-17,0.0,8.04248567259727,0.5221515426216953,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,guarded_scmp,guarded_scmp,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1009300457,0.598718038505526,0.21758592062972415,0.0,58.0,0.40211009350325094,0.33062411140123554,85.0,89.44991536424976,0.0,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1477,robust_scmp,robust_scmp,4.0,3.1138314086648795,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1480622896,0.6980760025531164,0.04078139561743239,1.0,25.0,0.6572946069356839,0.0349624790923236,0.0,10.276971592796539,0.5026704360045724,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,mean_gain,mean_gain,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,172927761,0.7454231566596878,0.37481361570563476,0.0,58.0,0.4117928607396803,0.3388845369591884,58.0,61.97546800713764,0.0,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,symmetric_derating,symmetric_derating,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1040271401,0.7547534617455907,0.11499423362686347,0.0,58.0,0.7127574313344907,0.2588656737336084,0.0,6.960493787118371,0.7286995924084858,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,signed_fixed,signed_fixed,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1023060973,0.6322752064545819,0.04080588433085313,1.0,35.0,0.6031773904084893,0.10530261683327014,22.0,26.91272584482265,0.2094375396996069,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,scmp_true,scmp_true,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,688074195,0.4088040274040334,0.03949422420530197,1.0,48.0,0.3757497845458791,0.21333126746230646,0.0,48.477725976043544,0.01032055179685685,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,scmp_estimated,scmp_estimated,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,847929183,0.6141045818596264,0.042003363689780034,1.0,25.0,0.5721012181698465,3.900723924512544e-17,0.0,12.23329855261883,0.3858772660196973,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,adaptive_scmp,adaptive_scmp,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1746867872,0.5567286590300953,0.04355528070546391,1.0,53.0,0.5225096977959423,0.21060304284072778,45.0,49.465125269538994,0.04615188833378639,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,guarded_scmp,guarded_scmp,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1160690127,0.47174306394327686,0.044783108832185836,1.0,20.0,0.426959955111091,3.284252449767008e-17,0.0,5.336011313004857,0.6271524268944465,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1478,robust_scmp,robust_scmp,4.0,3.0528666245161107,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,558154527,0.4099955114123505,0.044977900911832736,1.0,29.0,0.3905197054355909,0.10137844638887723,32.0,38.21807333745639,0.0,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,mean_gain,mean_gain,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1148089324,0.5168522781320513,0.041524458220282626,1.0,19.0,0.4826011446300209,0.16003230141133176,7.0,16.926977834606802,0.1994517766406552,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,symmetric_derating,symmetric_derating,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,172977184,0.39625217046812194,0.042036515091251885,1.0,34.0,0.36256065514400526,0.1568354158119544,18.0,20.972742773508703,0.5249521112089734,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,signed_fixed,signed_fixed,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1057130562,0.3875016891332022,0.041108756683903014,1.0,55.0,0.42134210913181647,0.24255617325363213,63.0,72.28799428807737,0.030726309983965694,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,scmp_true,scmp_true,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1678896477,0.5017876098095237,0.044508063353632714,1.0,21.0,0.45727954645589114,2.4148953902720592e-17,0.0,6.74382808031507,0.5117327997924486,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,scmp_estimated,scmp_estimated,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1641157978,0.503624933884583,0.04483632755352137,1.0,21.0,0.45878860633106155,2.829137143384196e-17,0.0,6.129705041750931,0.5273639521279341,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,adaptive_scmp,adaptive_scmp,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,847875381,0.6055360774684085,0.04047247794327138,1.0,25.0,0.5650635995251371,3.134502898432161e-17,0.0,8.266360083324063,0.5719939563438386,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,guarded_scmp,guarded_scmp,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,716165577,0.4672721080409027,0.043984308673872485,1.0,20.0,0.4232877993670302,2.4639156695652987e-17,0.0,6.435667918242213,0.6173607346024781,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1479,robust_scmp,robust_scmp,4.0,2.9912270188658514,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,182001491,0.4014597349817458,0.044199150701481844,1.0,16.0,0.3572605842802639,0.02969253526265491,0.0,5.461719661720069,0.585373975069778,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,mean_gain,mean_gain,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1886180125,0.5178175532471552,0.03731819651395248,1.0,15.0,0.48049935673320276,0.14028612855997938,0.0,8.060789029217144,0.4226274660496506,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,symmetric_derating,symmetric_derating,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,812848064,0.41688150941165236,0.04415030346566304,1.0,36.0,0.41979433560009527,0.19179157655654988,0.0,2.3212118560880257,0.7906407434757713,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,signed_fixed,signed_fixed,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,810142925,0.5892888735679468,0.2142955619531298,0.0,58.0,0.3979881862542096,0.3327976331166379,58.0,62.1796210057379,0.0,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,scmp_true,scmp_true,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,176409719,0.6569944079160798,0.04402331106590195,1.0,26.0,0.612971096850178,3.4225685319125246e-17,0.0,10.233126224577532,0.5283564784442375,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,scmp_estimated,scmp_estimated,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1764191586,0.62135449857202,0.04137178860942118,1.0,30.0,0.5878026701965424,0.06805218948335662,15.0,20.921498158145504,0.3182173788265182,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,adaptive_scmp,adaptive_scmp,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1149399735,0.7393579651771673,0.04313499580345952,1.0,36.0,0.7059108549633046,0.05552848078048677,19.0,30.316249568035417,0.14487324261282597,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,guarded_scmp,guarded_scmp,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1023778125,0.461041128304083,0.043975006855102576,1.0,20.0,0.4171982046711027,0.00598307313886586,0.0,5.20451490822038,0.5730397895404009,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1480,robust_scmp,robust_scmp,4.0,3.0516944826415675,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,112044366,0.46532518103558457,0.04296286241809881,1.0,18.0,0.42236231861748574,0.031202889968785882,0.0,5.633848208212262,0.5952327111474749,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,mean_gain,mean_gain,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,203197770,0.4427130491130768,0.044981772911915865,1.0,55.0,0.4243611080894657,0.1947145428671509,29.0,38.12873893945449,0.2163850300483591,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,symmetric_derating,symmetric_derating,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1250729207,0.6894610440502098,0.04061061853233326,1.0,58.0,0.6998593145761816,0.20784898702500332,14.0,17.624827261415238,0.5977573823419463,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,signed_fixed,signed_fixed,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,225778177,0.5276592190938492,0.04414525902856325,1.0,23.0,0.4839623716418464,0.021918983016758063,2.0,9.506576214962678,0.4959056926262776,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,scmp_true,scmp_true,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1176330203,0.6549414866834709,0.04365652735310774,1.0,26.0,0.611284959330363,2.1512008214921712e-17,0.0,9.13963066788601,0.4514664829940618,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,scmp_estimated,scmp_estimated,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,65435765,0.6576364720458604,0.04205735219719425,1.0,29.0,0.6171990723043289,0.02388149227748368,5.0,18.95201322115377,0.26275835931785074,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,adaptive_scmp,adaptive_scmp,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,933377832,0.4214704956420406,0.04144412906060058,1.0,19.0,0.3800263665814399,2.5139683513644607e-17,0.0,5.33133731859003,0.625138849040114,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,guarded_scmp,guarded_scmp,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1892087925,0.7504334425903179,0.33532082703646726,0.0,58.0,0.45066591931033195,0.33006511953508566,82.0,88.51591145137763,0.0,3.0,0.0,family_c,budget_256_underestimate,256,underestimate
1481,robust_scmp,robust_scmp,4.0,3.046301073972399,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1966744501,0.4588966135594689,0.04187299229158495,1.0,18.0,0.417023621267884,0.030808482658679345,0.0,4.718691857815163,0.5612783663987818,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,mean_gain,mean_gain,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1697137877,0.521421197404112,0.04386194406501361,1.0,44.0,0.5122297988234252,0.20672787743633203,51.0,57.75015115230378,0.205397811955466,2.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,symmetric_derating,symmetric_derating,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,599200004,0.38298609385744103,0.04368621040297661,1.0,37.0,0.35105428085007073,0.1977915327293239,52.0,52.442293462590044,0.24146435586910528,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,signed_fixed,signed_fixed,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,427652537,0.5313774283686354,0.041206472415316726,1.0,23.0,0.49206512162758037,0.018095114743214954,4.0,11.333922872430348,0.4749122396244652,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,scmp_true,scmp_true,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,339178439,0.6724663911170367,0.04133162709366707,1.0,29.0,0.637312607963754,0.03856433207595073,0.0,19.49525163651562,0.3496868902964814,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,scmp_estimated,scmp_estimated,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,260001438,0.5144264756734358,0.04112324442953231,1.0,22.0,0.47330323124390344,2.788691243362795e-17,0.0,6.453990181393868,0.5253353406289603,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,adaptive_scmp,adaptive_scmp,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1450258988,0.478359899718508,0.04051782882368761,1.0,21.0,0.43804329112199214,0.004189456923324332,0.0,6.405159574809526,0.4903438731392444,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,guarded_scmp,guarded_scmp,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1160333568,0.7064423385729276,0.04039068441073238,1.0,29.0,0.6666104158988143,0.007796646111044203,0.0,11.826108132145183,0.4117722317607485,1.0,0.0,family_c,budget_256_underestimate,256,underestimate
1482,robust_scmp,robust_scmp,4.0,3.0614875239957313,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1161974228,0.7449379965403946,0.04276575478937109,1.0,26.0,0.7021722417510236,0.03591306473767509,0.0,9.7954226273938,0.5151618486600872,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1483,mean_gain,mean_gain,4.0,3.066139140092816,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,682375668,0.7269948263862667,0.04385965028655593,1.0,39.0,0.721875115138798,0.10235337225591071,0.0,17.073080211053156,0.48910172732760343,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
1483,symmetric_derating,symmetric_derating,4.0,3.066139140092816,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1641966484,0.605836457369833,0.04160894310915562,1.0,38.0,0.5770912028555921,0.13432157948792178,26.0,30.893764875396418,0.15249648618914768,0.0,0.0,family_c,budget_256_underestimate,256,underestimate
