ratio,method,n,success_mean,success_ci95,final_error_mean,tracking_error_mean,saturations_mean,effort_mean,margin_mean,branch_switches_mean,regret_error_mean
3.0,guarded_scmp,480,0.875,0.029586560856803435,0.0740512522204259,0.03797935202714326,0.0,17.502696485080836,0.435572815121318,0.7270833333333333,0.018583099139554533
3.0,mean_gain,480,0.8791666666666667,0.029158450231577936,0.07010633037514083,0.13346505670346429,0.0,18.950416466937718,0.3313298953782482,0.8208333333333333,0.018911429336280358
3.0,nominal_branch,480,0.65625,0.0424904630843793,0.11636082987810976,0.14564477323079714,0.0,21.50161992411056,0.4389417555909084,0.8354166666666667,0.052489754072226474
3.0,nominal_fixed,480,0.7208333333333333,0.04013143265040602,0.11197891126566745,0.12701584698125482,0.0,21.127065051877885,0.4628162583795478,0.0,0.05130954401796466
3.0,oracle_one_step,480,0.8854166666666666,0.028495089479089138,0.075997742035754,0.03835285140024294,0.0,17.717439039491747,0.38885248968866354,3.7291666666666665,0.0
3.0,random_branch,480,0.825,0.03399237046750345,0.110633074990621,0.12382202499155032,0.0,17.934160589388178,0.4682666605113749,19.21875,0.04861104224409496
3.0,robust_scmp,480,0.8854166666666666,0.028495089479089138,0.08193993555285349,0.06477967842597526,0.0,15.672597034931085,0.41781974059057664,0.7604166666666666,0.028490114901419096
3.0,scmp_estimated,480,0.8916666666666667,0.027804671703124246,0.07119476890575184,0.038047550826886135,0.0,17.1005591335394,0.4363723080867538,0.6791666666666667,0.023059024787074615
3.0,scmp_true,480,0.9020833333333333,0.02658808707713468,0.06526269631956218,0.03681132316018944,0.0,16.60200762702497,0.4450854262688563,0.7604166666666666,0.015075546985717104
3.0,signed_fixed,480,0.875,0.029586560856803435,0.07484280630804288,0.09703285500149779,0.0,31.127562761337252,0.28572428936244404,0.0,0.020093610974407514
3.0,symmetric_derating,480,0.7541666666666667,0.038520286111731174,0.10574400618372064,0.17048010573077282,0.0,25.784345223040926,0.4409265160125103,2.097916666666667,0.04381544169366305
4.0,adaptive_scmp,480,0.8708333333333333,0.030003933962744627,0.10315807075494002,0.053778895756924086,0.0,18.474188638355507,0.4056227195723191,0.7833333333333333,0.03847983001101054
4.0,guarded_scmp,480,0.8666666666666667,0.030411011650874578,0.09868905049182322,0.05464923642688027,0.0,19.410107518500247,0.4078771811344842,0.7666666666666667,0.035429766408437376
4.0,mean_gain,480,0.8333333333333334,0.033340277054548804,0.11219352709964303,0.17098250447940858,0.0,23.560942925280674,0.26600520140500383,0.9958333333333333,0.03950802178118719
4.0,nominal_branch,480,0.5270833333333333,0.04466500680347681,0.15560167331320823,0.16616552191112563,0.0,27.373730222456295,0.37544464443574604,0.7666666666666667,0.07094708743707548
4.0,nominal_fixed,480,0.60625,0.04370907460842657,0.15014179164810953,0.14686397045418728,0.0,27.66306046535175,0.40332104774601396,0.0,0.071441239136904
4.0,oracle_one_step,480,0.8479166666666667,0.032125718530298476,0.11090855295866477,0.05661895941637996,0.0,20.018641834299125,0.3873788675425941,2.36875,0.0
4.0,random_branch,480,0.7666666666666667,0.037837909659591495,0.1290306426760652,0.13978274742164123,0.0,22.461410953141367,0.41822275727336555,20.347916666666666,0.05246831072088628
4.0,robust_scmp,480,0.85,0.031944091785492984,0.11878220446379385,0.08471758372487312,0.0,18.206127342093243,0.38495270906637347,0.8125,0.04343661929798719
4.0,scmp_estimated,480,0.875,0.029586560856803435,0.10077248172137261,0.054910820560051074,0.0,18.46342175268529,0.4195890357476469,0.8125,0.033396081377128885
4.0,scmp_true,480,0.8583333333333333,0.031195882770837756,0.11388378313925021,0.055874541197899766,0.0,19.431171005081946,0.40576784411609,0.76875,0.043409944275165
4.0,signed_fixed,480,0.7583333333333333,0.038297806604827137,0.1129105420475893,0.12939807810947135,0.0,39.92151856704634,0.25677528368388935,0.0,0.05145713774637272
4.0,symmetric_derating,480,0.49583333333333335,0.04472912235416736,0.18920377304904132,0.23367341580403353,0.0,32.439836612231794,0.40680171288868167,1.8208333333333333,0.09817091758419656
5.0,adaptive_scmp,480,0.83125,0.03350604539668923,0.13891867297544505,0.06747305530792712,0.0,20.83396675394716,0.39930243734436766,0.7729166666666667,0.04986604806104921
5.0,guarded_scmp,480,0.8541666666666666,0.03157440415408001,0.12415163566803299,0.06166739719290695,0.0,19.38754222174215,0.4056393517959311,0.7729166666666667,0.04769658322450963
5.0,mean_gain,480,0.8375,0.03300308539869164,0.12187580029814984,0.18563668272356437,0.0,25.063466989677007,0.2409608450500251,1.0375,0.04849027023210969
5.0,nominal_branch,480,0.44166666666666665,0.0444252154583241,0.1929732376839624,0.19099808655441305,0.0,31.766297721898017,0.3254645135347686,0.7375,0.09380799192287628
5.0,nominal_fixed,480,0.5479166666666667,0.04452479785940972,0.17512402668567315,0.1640488129543841,0.0,32.24551886717116,0.3611146645608057,0.0,0.08826157764909412
5.0,oracle_one_step,480,0.83125,0.03350604539668923,0.136559464716777,0.06838431293525134,0.0,20.5669454524398,0.3810638257045111,1.78125,0.0
5.0,random_branch,480,0.725,0.039945770531225624,0.14204116393973326,0.15540481947367513,0.0,26.319363665630092,0.3844503963018902,20.960416666666667,0.06178531552997349
5.0,robust_scmp,480,0.8458333333333333,0.03230524893568066,0.12970020045518812,0.09166991980558614,0.0,19.35565771844788,0.3809359177278028,0.7875,0.04357555492166841
5.0,scmp_estimated,480,0.83125,0.03350604539668923,0.13384504018841234,0.0692077912761352,0.0,21.21602184375321,0.38817618856633623,0.8083333333333333,0.048964051981658555
5.0,scmp_true,480,0.8375,0.03300308539869164,0.1275545646208913,0.06777874975119312,0.0,20.574616091397708,0.3951787808506214,0.76875,0.05091795822838794
5.0,signed_fixed,480,0.6229166666666667,0.04335798560920425,0.1740211264194459,0.16249246987944185,0.0,46.363709107968134,0.23933117158613632,0.0,0.0873274105383417
5.0,symmetric_derating,480,0.29791666666666666,0.040914493994985944,0.27869442194875915,0.28274369978383157,0.0,32.79855371152211,0.44025857051600586,1.0583333333333333,0.15570397931757263
